ID,label,lang,score
1412853928945987599,Slots,en,0.3302827775478363
1296680452996993024,FlipTheSenate,en,0.5287579298019409
1482094996820049923,AFCON2021,en,0.43064096570014954
1018922469137223683,podcasting,en,0.6257555484771729
868018219050774528,PrettyLittleLiars,en,0.25956040620803833
1214540608938926083,SuperStar,en,0.221888467669487
894516484340363265,watercolor,en,0.6839420795440674
1101189246910636034,SomeoneYouLoved,en,0.8211373686790466
1355906073178173449,healthcare,en,0.9313123822212219
928050061422063616,Olicity,en,0.3316267728805542
964180315236282368,lakers,en,0.27844032645225525
874833408454795265,PrettyLittleLiars,en,0.25956040620803833
862310359843176448,TeachersDay,en,0.6194179058074951
912946496437407745,Gemini,en,0.35634320974349976
1052494594309533696,feetfetish,en,0.3559705913066864
1486851809796714501,BlockchainGaming,en,0.43725714087486267
1320180644287287296,SayYesToGalaxyBuds,en,0.309933602809906
1506153351934885893,JollyOGymkhana,en,0.582985520362854
864242847280705537,tool,en,0.2605683505535126
1418765487475933186,FursuitFriday,en,0.6581695675849915
1525316319872262145,African,en,0.8723286986351013
1416949681318289408,ArtistsofSEA,en,0.7227461934089661
1426544434615701508,BoozAllen,en,0.271196573972702
1110236505753165824,NoDeal,en,0.301006555557251
1511098053771644928,AVAX,en,0.8919049501419067
1318907216083046401,BheemManiaBegins,en,0.35290682315826416
1360186682746806274,relaxing,en,0.8408628106117249
1008542182452555776,Assad,en,0.5993773341178894
1485979384377114627,suga,en,0.2856360375881195
821793858732244992,ALDUB79thWeeksary,en,0.5666123628616333
1218565934270615552,BlackSwan,en,0.36013343930244446
1041753042029301762,DevOps,en,0.20686843991279602
1311364506753421318,Angular,en,0.5439395308494568
941391612873138177,WinitWednesday,en,0.7764620184898376
1234014134687023105,SocialismKills,en,0.3257751762866974
1362520516561674250,BlackHistory,en,0.5220181941986084
1011035017009684480,StreamersConnected,en,0.7183335423469543
1284549344398475265,MiuraHaruma,en,0.36827540397644043
1416259064938434564,TianGuanCiFu,en,0.6480646133422852
908820309360435200,Heroes,en,0.34826231002807617
1391018074799689735,May8Coup,en,0.7224864363670349
1260433485027782661,MMATwitter,en,0.37614330649375916
1064162752023941125,WhiteHouse,en,0.6915880441665649
1038594694408744962,Birthday,en,0.36932528018951416
1487135541971746816,lakers,en,0.27844032645225525
1226590946847903744,Seulgi,en,0.46906009316444397
1196304972381470720,PolyU,en,0.43116945028305054
1312416974228590592,OnlyTheYoung,en,0.5281835794448853
827739717395415041,Refugees,en,0.697600781917572
1520422052863348736,instagood,en,0.563257098197937
1081901204186251264,SundayMotivation,en,0.6999211311340332
1023487161016807424,Entertainment,en,0.3837055265903473
1412312949545308160,RubiNav,en,0.2585688531398773
916401641527631872,Entertainment,en,0.3837055265903473
1471720935589924867,congratulations,en,0.6924270391464233
1405512261012049921,congratulations,en,0.6924270391464233
1313032186610823169,TeachersDay,en,0.6194179058074951
1055610165188288513,Mixtape,en,0.33596542477607727
1432400966670766087,BringingDeFiTogether,en,0.379255473613739
868016471707983872,Archaeology,en,0.6316885948181152
1200756623045730305,WorldAIDSDay,en,0.43142932653427124
1188217600851009541,Inclusion,en,0.41837289929389954
977071675144622080,MarchForOurLives,en,0.20592071115970612
1167129700394815489,anal,en,0.3960779309272766
1072770816008425472,WorldAIDSDay,en,0.43142932653427124
1130413677448974336,Perth,en,0.4847716987133026
1319672681713815555,SayYesToGalaxyBuds,en,0.309933602809906
1413156150103642113,KeerthySuresh,en,0.5718104839324951
1390958127189725186,May8Coup,en,0.7224864363670349
973695857731219456,Nickelodeon,en,0.2692630887031555
837101836792393728,gaymen,en,0.7785623669624329
1307858074565132289,podcasting,en,0.6257555484771729
1469508334742953988,THEDREAMING,en,0.7985581159591675
1094991966809534464,TheView,en,0.6130519509315491
1339568443239116800,EricaXLegendInAbia,en,0.1409761756658554
1162722789520007168,BHAFC,en,0.7432465553283691
1104093525266911232,JACKSTAGRAM,en,0.4544559419155121
1371342488372277248,LightItUpBTS,en,0.3645647168159485
1364585155659194370,qatar,en,0.1477797031402588
1208311312582955008,tool,en,0.2605683505535126
1384127739074994186,submissive,en,0.959449827671051
1440217802023915524,Economics,en,0.3479849398136139
1211481232317403136,Btc,en,0.9450749158859253
1014594937571217408,blockchaintechnology,en,0.6483491063117981
1511381491959607297,BusinessProposal,en,0.6041099429130554
1395983670930939905,IndianAirForce,en,0.22444579005241394
1399505619464323074,PalestinianLivesMatter,en,0.24834205210208893
1392301786803933185,Athletics,en,0.8403483629226685
1454110877578190855,SM_Halloween_House,en,0.5091146230697632
1235994311029907457,investing,en,0.8344423174858093
846122237799292928,steam,en,0.9813480973243713
1416897839557447687,KKCA,en,0.426896333694458
1410163714972602370,links,en,0.9883309602737427
1115469737763512320,EUNHYUK,en,0.8485942482948303
1098072640445530112,Birthday,en,0.36932528018951416
942607021471404032,Mueller,en,0.3732479512691498
1482229165713948672,RRBNTPC,en,0.7287717461585999
925678939821035520,coffee,en,0.9302017688751221
979644407862370304,GoodFriday,en,0.506867527961731
1448667737635491842,OurGreatestLoveHEESEUNG,en,0.2906779646873474
1357892067150749699,Mood,en,0.30168113112449646
898235545301725185,IndieDev,en,0.21429213881492615
1000867770790133760,LYTear1onBB200,en,0.41845178604125977
1379776186625105927,CHUANG2021,en,0.5811755657196045
1281267260632465409,GodIsGood,en,0.44243958592414856
878409244772626438,KCAMexico,en,0.8978564739227295
1467901602375684096,PushpaTrailer,en,0.6539722681045532
866943656661483520,relaxing,en,0.8408628106117249
971221460768477184,WhiteHouse,en,0.6915880441665649
956341959949455362,daughter,en,0.995725154876709
1341614736727826434,dreamfanart,en,0.2284410297870636
922363049524084736,yoongstagram,en,0.5977206826210022
841453720927948801,Central_RYS17,en,0.3609539866447449
1488673992072335361,Snowdrop,en,0.6794067025184631
1530634014087847937,ChampionsLeagueFinal,en,0.8233010768890381
1306944895488348163,lifequotes,en,0.6776949763298035
1184559655185502208,Angular,en,0.5439395308494568
1184606605884755972,SocialismKills,en,0.3257751762866974
1513524450045542401,Sing,en,0.39043372869491577
1315973764408995840,EndPoliceBrutalityinNigeria,en,0.2093283236026764
1129392356690747392,FursuitFriday,en,0.6581695675849915
1458068325230067718,Archaeology,en,0.6316885948181152
1054335658498637824,blogger,en,0.2614923417568207
1024455459753918464,revolution,en,0.3479886054992676
918156953607602176,IranDeal,en,0.7340872883796692
1440449524179234825,Therapy,en,0.4626447260379791
1448092221409054728,QueenSugar,en,0.3637806475162506
1075548871722323968,App,en,0.7935805916786194
1507247512964448257,Portsmouth,en,0.35361719131469727
826109514927607808,links,en,0.9883309602737427
1141583082404929536,QueenSugar,en,0.3637806475162506
1379578709011623938,CHUANG2021,en,0.5811755657196045
1222418019156025346,TanhajiTheUnsungWarrior,en,0.558154821395874
822643284443066373,RealTime,en,0.8804320096969604
1331317038627827716,IndieDev,en,0.21429213881492615
1248661545791479814,GoodFriday,en,0.506867527961731
847820214272000000,farmrewards,en,0.5670650005340576
1297506127970594817,ChampionsLeagueFinal,en,0.8233010768890381
1400626929766584324,WNBA,en,0.4405965507030487
931515742994026496,SEUNGHOON,en,0.158504456281662
904558513803804672,Gemini,en,0.35634320974349976
1430682868590604290,KimSoHyun,en,0.30076998472213745
980451999329210368,tool,en,0.2605683505535126
880924862956666881,wearables,en,0.9477883577346802
994556621488644098,btsartmy,en,0.17080892622470856
1077179689226035200,wearables,en,0.9477883577346802
1096022752652378112,JacksonWang,en,0.5339516997337341
1512082473621995533,Btc,en,0.9450749158859253
1070068995695378433,SmallStreamersConnect,en,0.36628371477127075
1281087932774838273,KeerthySuresh,en,0.5718104839324951
893569760197259267,puppylove,en,0.5824103355407715
1015736230355456001,WNBA,en,0.4405965507030487
1534850031873818625,burger,en,0.3113109767436981
1429084438290472965,AVAX,en,0.8919049501419067
1080935328909651968,VoteBlue2020,en,0.9529908895492554
1034670273553997825,yoongstagram,en,0.5977206826210022
1410849716569403393,KimSoHyun,en,0.30076998472213745
1482296655374581771,RRBNTPC,en,0.7287717461585999
1214650817296420864,Mood,en,0.30168113112449646
1225028845222404097,JACKSTAGRAM,en,0.4544559419155121
1288314525620621319,suga,en,0.2856360375881195
1021786865517699073,lifequotes,en,0.6776949763298035
1410440413639413765,July1Coup,en,0.9672949910163879
831373869176860673,DTBYFullTrailerOn24Oras,en,0.22238434851169586
1542313227517718528,ohmpawat,en,0.449910044670105
925023279479382017,paypig,en,0.688343346118927
985344269786415105,qatar,en,0.1477797031402588
1437856215984451596,BringingDeFiTogether,en,0.379255473613739
1423041535164223488,IndieDev,en,0.21429213881492615
1027893117331156992,Buddha,en,0.3478715717792511
955584902040375297,VoterID,en,0.9263623952865601
1204096322703417345,TaylorWins10s,en,0.5536249279975891
1015638262063366144,MainelandiaFair2018,en,0.15206167101860046
1192659905561280512,Slots,en,0.3302827775478363
996658327588237312,ALDUB34thMonthsary,en,0.5534529685974121
1513418375862657026,CanYaman,en,0.24329745769500732
1410789298840899590,MTVLAFANDOMBLINKS,en,0.4387735426425934
1441590337038917632,BringingDeFiTogether,en,0.379255473613739
1530488799704367105,ChampionsLeagueFinal,en,0.8233010768890381
1204266026566922240,robotics,en,0.42610594630241394
1234574752716554242,SomeoneYouLoved,en,0.8211373686790466
1504098796006883331,JollyOGymkhana,en,0.582985520362854
1232697673964281857,Nickelodeon,en,0.2692630887031555
1381288038593036289,28thSpringWithSEHUN,en,0.8098512291908264
825098732177915904,AOMG,en,0.19805696606636047
897692515205341184,links,en,0.9883309602737427
1504287404470939648,JollyOGymkhana,en,0.582985520362854
861505943418392579,gold,en,0.6466666460037231
1362784067490619392,SocialismKills,en,0.3257751762866974
1133370864983052289,puppylove,en,0.5824103355407715
1152095348644438016,nswpol,en,0.6980470418930054
1457880792756072453,camgirl,en,0.8282585740089417
1002244848366243841,JACKSTAGRAM,en,0.4544559419155121
1397176173927440393,May25Coup,en,0.7052888870239258
1457784759904391170,transfers,en,0.8843874335289001
898261042823745537,paint,en,0.838839590549469
1202863625783799809,TaylorWins10s,en,0.5536249279975891
967057414481743872,NipseyHussle,en,0.4630145728588104
1167076404439072768,QueenSugar,en,0.3637806475162506
1319761464094240770,SayYesToGalaxyBuds,en,0.309933602809906
1480205953727447041,AFCON2021,en,0.43064096570014954
1218698421067866112,BlackSwan,en,0.36013343930244446
1123365249057533952,Archaeology,en,0.6316885948181152
1380473615188066304,CHUANG2021,en,0.5811755657196045
859251434969120768,JEsurprise,en,0.623354434967041
1225605741723209728,skinny,en,0.5877286195755005
1285693567411924993,TianGuanCiFu,en,0.6480646133422852
1302709036530438145,revolution,en,0.3479886054992676
1481447032959160326,AVAX,en,0.8919049501419067
836165339100626944,TFBJP,en,0.4102981984615326
1027262285583081472,therapy,en,0.7867620587348938
1515587157188124672,paypig,en,0.688343346118927
1212661618376683521,Nickelodeon,en,0.2692630887031555
976548358897721346,humanity,en,0.6202747225761414
965221160861487105,honey,en,0.49707478284835815
1391102280779321344,May8Coup,en,0.7224864363670349
977627511088713728,MarchForOurLives,en,0.20592071115970612
1525404104432173061,Snowdrop,en,0.6794067025184631
887861043568951296,daughter,en,0.995725154876709
1391395620636676103,ButterTeaser1,en,0.4665051996707916
1520623950950141953,LabourDay,en,0.834985077381134
1220149096276582405,Inclusion,en,0.41837289929389954
1502447711504957442,I_NEVER_DIE,en,0.6493966579437256
1500869470436405249,TheView,en,0.6130519509315491
1533424945442828290,Birthday,en,0.36932528018951416
1221028621579509760,SomeoneYouLoved,en,0.8211373686790466
1119438556764598273,SmallStreamersConnect,en,0.36628371477127075
1414716814752305154,HappyBirthdayAsimRiaz,en,0.5647285580635071
1250182073299673088,XRPArmy,en,0.7956807017326355
977603747479261185,MarchForOurLives,en,0.20592071115970612
1357811979860250630,IndieDev,en,0.21429213881492615
917765176908308480,Netherlands,en,0.8606178164482117
1125476743207424001,SocialismKills,en,0.3257751762866974
1346961457230045184,Hawks,en,0.30253157019615173
1482568468734296064,RRBNTPC,en,0.7287717461585999
1473312761836818434,Snowdrop,en,0.6794067025184631
1348327035463217153,lights,en,0.5171121954917908
977165674756808704,WhiteHouse,en,0.6915880441665649
1420694111833649161,JaiBhim,en,0.24476224184036255
959377849231790080,Assad,en,0.5993773341178894
1082857011069571072,Perth,en,0.4847716987133026
1449024848278142977,gold,en,0.6466666460037231
820914219923152896,E,en,0.6314988136291504
1400844806516097026,BHAFC,en,0.7432465553283691
1319860457444786176,NDP,en,0.7171211838722229
943517345103974400,bobby,en,0.30981752276420593
1249462026440781829,SeductiveSunday,en,0.5887081623077393
1454708257264705537,SM_Halloween_House,en,0.5091146230697632
1536418753310822401,watercolor,en,0.6839420795440674
868886320420204544,Niall4MMVA,en,0.7944663763046265
1481301078759120901,KISHUARMY,en,0.3248368203639984
1237443855018086401,GodIsGood,en,0.44243958592414856
1402822515194433539,JacksonWang,en,0.5339516997337341
992551370069864448,WhatILearnedToday,en,0.8754631280899048
1223569166222811137,BossBirthdayCDP,en,0.5855222344398499
1283364719533776896,JacksonWang,en,0.5339516997337341
1319669672187514883,SayYesToGalaxyBuds,en,0.309933602809906
1017777268377178112,SK,en,0.46232351660728455
860807961009987584,TrumpTrain,en,0.5188487768173218
1253642098194202624,DarkSouls,en,0.2962450385093689
1000851992204496896,LYTear1onBB200,en,0.41845178604125977
1220587148405104640,OnlyTheYoung,en,0.5281835794448853
1213202259393167361,StayGold,en,0.3637310862541199
1326495297954930693,Seulgi,en,0.46906009316444397
1396173021887574016,App,en,0.7935805916786194
1196910169420107777,LeadersDebate,en,0.5857221484184265
1267731182751567872,humanity,en,0.6202747225761414
1041935596686663680,RR,en,0.513403058052063
1282583991715942400,HappyBirthdayAsimRiaz,en,0.5647285580635071
1196447177289003008,TanhajiTheUnsungWarrior,en,0.558154821395874
1051042126434250754,OneMoreTime,en,0.34851887822151184
1495708122966630407,BusinessIntelligence,en,0.5686259865760803
1392697013746102272,Btc,en,0.9450749158859253
990306081799835648,StreamersConnected,en,0.7183335423469543
1096738539885203456,Olicity,en,0.3316267728805542
1525827172975493121,Archaeology,en,0.6316885948181152
1016658623014014979,Audio,en,0.32422617077827454
1446055700518432770,AOMG,en,0.19805696606636047
951499761949044736,Netherlands,en,0.8606178164482117
1027495005278142464,OpenSource,en,0.25801560282707214
1022033070076186626,OnePlus6,en,0.39370179176330566
1106865256821854208,burger,en,0.3113109767436981
1175048858511872000,OpenSource,en,0.25801560282707214
909814312423886849,Lions,en,0.567655622959137
1391413368041349121,ButterTeaser1,en,0.4665051996707916
1332770410845396994,Gemini,en,0.35634320974349976
822042084630810624,ALDUB79thWeeksary,en,0.5666123628616333
1493883770142801921,Gurugram,en,0.18973101675510406
1167158652416999429,Serbia,en,0.5312280654907227
1464748622214483971,PTD_ON_STAGE_LA,en,0.6073686480522156
1372060969589825536,openvcs,en,0.5846397876739502
1314613211929305088,OnlyTheYoung,en,0.5281835794448853
1322192782560272388,OnlyTheYoung,en,0.5281835794448853
1528360019107848193,SpanishGP,en,0.8166062831878662
1229346653263597568,XRPArmy,en,0.7956807017326355
1399390853567696905,May31Coup,en,0.729175865650177
1312775616597385217,OnlyTheYoung,en,0.5281835794448853
1128074876374474753,serverless,en,0.36562541127204895
1399310662728249346,May31Coup,en,0.729175865650177
1133839313249153025,riverdale,en,0.3144536018371582
1088247803875340289,OITNB,en,0.5836546421051025
1010092589700276225,healthcare,en,0.9313123822212219
1319857408693440512,lights,en,0.5171121954917908
1173870650945134592,blogger,en,0.2614923417568207
1466257239933661185,WorldAIDSDay,en,0.43142932653427124
1092458699694706688,RR,en,0.513403058052063
1319815570821447681,SayYesToGalaxyBuds,en,0.309933602809906
1293747994194522113,dreamfanart,en,0.2284410297870636
951653733359931392,Scandal,en,0.3166659474372864
1100269143352324096,IndianAirForce,en,0.22444579005241394
1337154140246601728,Hanukkah,en,0.375571072101593
1354873751008120834,blockchaintechnology,en,0.6483491063117981
1066665860910247936,child,en,0.7880298495292664
969666582094913537,NDP,en,0.7171211838722229
1216677561419411456,MiuraHaruma,en,0.36827540397644043
1290060000841224192,skinny,en,0.5877286195755005
1303863823552720896,VoteBlue2020,en,0.9529908895492554
1040880378012213248,NHLBruins,en,0.5063309669494629
1423929586585272323,Kotigobba3,en,0.25912603735923767
1318897003217121280,BheemManiaBegins,en,0.35290682315826416
1361155673908797441,bingqiu,en,0.7957715392112732
835163849166897152,TFBJP,en,0.4102981984615326
1382297053645131776,redbubble,en,0.756250262260437
1027566964980441089,transfers,en,0.8843874335289001
859914819884810240,Enjoy,en,0.7659503221511841
1479247396773064705,ameliaRT,en,0.19445683062076569
1019934896175775745,Portsmouth,en,0.35361719131469727
1522963387021692928,fruit,en,0.9407162666320801
1533171535892168704,PlatinumJubilee,en,0.29709622263908386
1391023493844586497,May8Coup,en,0.7224864363670349
1169332148106645504,gold,en,0.6466666460037231
1185587671395123201,daughter,en,0.995725154876709
1319674379173756929,SayYesToGalaxyBuds,en,0.309933602809906
881950680059195393,bread,en,0.93056720495224
1260239309648478208,congratulations,en,0.6924270391464233
1476843945435013120,tourist,en,0.698178768157959
1176945985043517442,Economics,en,0.3479849398136139
1542357257597423619,anal,en,0.3960779309272766
1399332035391475714,May31Coup,en,0.729175865650177
1282814012380647430,Economics,en,0.3479849398136139
986201157277179906,OneMoreTime,en,0.34851887822151184
1470392176031207425,THEDREAMING,en,0.7985581159591675
823168101151899648,gainwithxtiandela,en,0.4307105541229248
912887066320445440,Blogger,en,0.2416466921567917
1528232274801463296,GodMorningSunday,en,0.3683987259864807
1473579411131838473,Liquorose,en,0.5922421216964722
1518763441544212481,camgirl,en,0.8282585740089417
1422026731179761667,Athletics,en,0.8403483629226685
842088798766931968,lights,en,0.5171121954917908
1346807496585990146,BeSafe,en,0.7076300978660583
1064763163474767872,PokemonLetsGo,en,0.334735631942749
991235330698350592,LabourDay,en,0.834985077381134
1498417990462758917,child,en,0.7880298495292664
1306627213538648065,Portsmouth,en,0.35361719131469727
979961762257735680,lifequotes,en,0.6776949763298035
1261226545265459200,puppylove,en,0.5824103355407715
1466077090822995971,WorldAIDSDay,en,0.43142932653427124
1167817490468081664,HurricaneDorian,en,0.5813769698143005
847711464831959041,Serbia,en,0.5312280654907227
1490255582984613893,PlatinumJubilee,en,0.29709622263908386
821532825858035713,SK,en,0.46232351660728455
1019661606236708864,watercolor,en,0.6839420795440674
1516428252675715073,RR,en,0.513403058052063
939824532134625281,WingsTourFinalDay3,en,0.18236787617206573
885486695549980672,StreamersConnected,en,0.7183335423469543
1380398326084816896,EUNHYUK,en,0.8485942482948303
1462694120183549952,breeding,en,0.5032155513763428
1267183483870498817,GeorgeFloydProtests,en,0.5460759401321411
1439980218152669186,RBandME,en,0.48391133546829224
1306296672125947907,congratulations,en,0.6924270391464233
1393179932851847169,Serbia,en,0.5312280654907227
1524937781239107585,Don,en,0.550175130367279
928495014484721664,Inclusion,en,0.41837289929389954
1284709127957159936,Sing,en,0.39043372869491577
1168249610776842240,HurricaneDorian,en,0.5813769698143005
858578140221784065,farmrewards,en,0.5670650005340576
1336673953264316419,laptop,en,0.14514195919036865
1442145634731974658,OneMoreTime,en,0.34851887822151184
819185583847329792,wearables,en,0.9477883577346802
996183653138001921,humanity,en,0.6202747225761414
879730587438809088,dairy,en,0.7597866058349609
1022112267503116288,E,en,0.6314988136291504
910763122494976000,Cumbria,en,0.24797241389751434
852694479664492544,Scandal,en,0.3166659474372864
1223568173850492928,BossBirthdayCDP,en,0.5855222344398499
1288695573667692544,Friendship,en,0.3573228120803833
1177686311731367937,fridayfeeling,en,0.8385887145996094
1425632668046163974,JaiBhim,en,0.24476224184036255
1339646978133733376,EricaXLegendInAbia,en,0.1409761756658554
1457718990827139079,KISHUARMY,en,0.3248368203639984
975707657863614464,daughter,en,0.995725154876709
963546621995753473,Athens,en,0.7439985871315002
1448678387757699079,OurGreatestLoveHEESEUNG,en,0.2906779646873474
1097898026549399552,TheGifted,en,0.9716187715530396
1516791670003490823,MunawarKiJanta,en,0.26386287808418274
1410661587917017091,July1Coup,en,0.9672949910163879
969261515131015168,HopeWorld,en,0.36494290828704834
1457243394569383937,Liquorose,en,0.5922421216964722
832225526555238401,FireEmblemHeroes,en,0.21765382587909698
1223694972823707648,BossBirthdayCDP,en,0.5855222344398499
1290147569343950855,child,en,0.7880298495292664
1519003009736482829,stripmenow,en,0.8237543106079102
1470875467859202048,HowlsMovingCastle,en,0.43980664014816284
1002866784993591297,Entertainment,en,0.3837055265903473
1055214496455843843,watercolor,en,0.6839420795440674
1508472149421481991,AOMG,en,0.19805696606636047
1496013620572209154,qatar,en,0.1477797031402588
894931177093595137,electric,en,0.8899419903755188
1074838998655340544,gamenight,en,0.5838158130645752
1372203664836808704,burger,en,0.3113109767436981
1391414029206179844,ButterTeaser1,en,0.4665051996707916
974694904361340930,BusinessIntelligence,en,0.5686259865760803
1319156367005868032,BheemManiaBegins,en,0.35290682315826416
1528370058157707265,SpanishGP,en,0.8166062831878662
1446964822432755715,SquidGame,en,0.37846389412879944
937479216001572864,StreamersConnected,en,0.7183335423469543
1060150659658534912,bobby,en,0.30981752276420593
1395370001545142277,Entertainment,en,0.3837055265903473
1285080039306833921,IndianAirForce,en,0.22444579005241394
1497900538855309312,AVAX,en,0.8919049501419067
1069210049111879681,gamenight,en,0.5838158130645752
1314619165622362115,Auction,en,0.7815235257148743
1374585701640122371,EUNHYUK,en,0.8485942482948303
1393944327265701890,BlackHistory,en,0.5220181941986084
927468422027448320,ParadisePapers,en,0.3102235198020935
969229695114911750,HopeWorld,en,0.36494290828704834
830895281617072128,bread,en,0.93056720495224
1420303618985668609,qatar,en,0.1477797031402588
844618968946102272,Westminster,en,0.2560156285762787
1203383631135162368,TaylorWins10s,en,0.5536249279975891
1422960264362737667,transfers,en,0.8843874335289001
1424492387519303687,AnimalKingdom,en,0.29302850365638733
1427615701888421893,foodwaste,en,0.5809094309806824
1287308768695345153,Seulgi,en,0.46906009316444397
843137515020304384,Central_RYS17,en,0.3609539866447449
1445379834171985921,SUPERFANFRIDAY,en,0.2985484004020691
1397181295524945921,May25Coup,en,0.7052888870239258
1023239186483236864,onlinemarketing,en,0.6734013557434082
907043870327767040,Shameless,en,0.5134319067001343
1211662154610495488,foodwaste,en,0.5809094309806824
1241564885064056832,SeductiveSunday,en,0.5887081623077393
1350533983298342912,legs,en,0.7566035985946655
1223647523492884480,BossBirthdayCDP,en,0.5855222344398499
1204067429749407744,TaylorWins10s,en,0.5536249279975891
1381313022946332677,28thSpringWithSEHUN,en,0.8098512291908264
1049266969860616192,OneMoreTime,en,0.34851887822151184
1317565228733837315,healthcare,en,0.9313123822212219
1271771861836271618,UnCut,en,0.14140665531158447
1029066264734400512,NDP,en,0.7171211838722229
896348567031488514,GodIsGood,en,0.44243958592414856
1381276300174712834,28thSpringWithSEHUN,en,0.8098512291908264
1493193407396814848,JUNGKOOK,en,0.31849244236946106
1093570630300155905,SomeoneYouLoved,en,0.8211373686790466
1319261783778099201,ElectoralCollege,en,0.513142466545105
1306533472618426369,NationlUnemploymentDay,en,0.44846609234809875
1483419156460539909,VoterID,en,0.9263623952865601
1267190865409331201,SaveSanditon,en,0.1370774805545807
1518979846835412993,RR,en,0.513403058052063
1035625235192504320,sarcasm,en,0.3581380546092987
1478768013025452033,honey,en,0.49707478284835815
1505173849507176450,BusinessProposal,en,0.6041099429130554
936266650151739392,Archaeology,en,0.6316885948181152
1505164511007100934,JollyOGymkhana,en,0.582985520362854
1359889860949991424,Vijay,en,0.8413673639297485
952919384179335168,TheGifted,en,0.9716187715530396
1187327870898708480,cyberattacks,en,0.6627506613731384
1537687138610860034,taehyung,en,0.28013789653778076
1223828744722247680,BossBirthdayCDP,en,0.5855222344398499
1434879263417716736,LabourDay,en,0.834985077381134
1209221141056888834,VoteBlue2020,en,0.9529908895492554
1196113847716728832,PolyU,en,0.43116945028305054
831435851334770688,DTBYFullTrailerOn24Oras,en,0.22238434851169586
833340518125989888,NotToday,en,0.4975353181362152
1067228011299135488,legs,en,0.7566035985946655
884581646556688385,StreamersConnected,en,0.7183335423469543
988431989559590912,SocialismKills,en,0.3257751762866974
1017029926459977729,LynDrive,en,0.3311677575111389
925761269013057537,VoterID,en,0.9263623952865601
1517850831462498305,RBandME,en,0.48391133546829224
1397213787342753797,6YearsOfLoveWithSEVENTEEN,en,0.2634330093860626
1068883345474494465,Hanukkah,en,0.375571072101593
922671915503845376,feminism,en,0.3626154065132141
975776143285501952,instagood,en,0.563257098197937
892309834946752512,Photoshop,en,0.7322090268135071
1236706429765066752,RR,en,0.513403058052063
1145078800734023680,Btc,en,0.9450749158859253
977176119060332545,FursuitFriday,en,0.6581695675849915
1100196236328689664,camgirl,en,0.8282585740089417
1460667698577174529,JaiBhim,en,0.24476224184036255
849267857821016065,BeSafe,en,0.7076300978660583
1074055939169402880,tourist,en,0.698178768157959
1397557266153234435,6YearsOfLoveWithSEVENTEEN,en,0.2634330093860626
852387126641655809,Hawks,en,0.30253157019615173
1085655163677794310,Serbia,en,0.5312280654907227
1456711357265584133,XRPArmy,en,0.7956807017326355
977932104406392833,riverdale,en,0.3144536018371582
1529182666297380865,Christ,en,0.3757704198360443
1030461750171189249,MoDaoZuShi,en,0.8318468332290649
1491302290744963075,nswpol,en,0.6980470418930054
1448778759214092298,bingqiu,en,0.7957715392112732
1456524012369162243,BreastCancer,en,0.7222238779067993
971382857309523968,WhatILearnedToday,en,0.8754631280899048
829078159060525057,qatar,en,0.1477797031402588
1000446068981731328,ChampionsLeagueFinal,en,0.8233010768890381
840579984473260035,breeding,en,0.5032155513763428
832572058202681344,TFBJP,en,0.4102981984615326
1504228158941405187,Economics,en,0.3479849398136139
1317126906920067076,WorldFoodDay,en,0.3418366312980652
1407997973460656128,Refugees,en,0.697600781917572
826409470997716992,Blogger,en,0.2416466921567917
939819736161861638,WingsTourFinalDay3,en,0.18236787617206573
1227348818024259585,BoozAllen,en,0.271196573972702
826888974484504579,BlackHistory,en,0.5220181941986084
854545860822274048,JEsurprise,en,0.623354434967041
993501807031746560,GainHighway,en,0.44686976075172424
1048700787038330880,bread,en,0.93056720495224
1463411789920673796,cryptocurrecy,en,0.3008458614349365
925903393499074565,Gemini,en,0.35634320974349976
837562526976126976,yoongstagram,en,0.5977206826210022
1458524704344612868,steam,en,0.9813480973243713
1067921255041503234,Winnipeg,en,0.7478090524673462
1501237527843250184,BusinessProposal,en,0.6041099429130554
1236297235479977985,Prabhas20,en,0.5170526504516602
905319821155454976,charlesmilander,en,0.4029974043369293
1465576562498097156,Hanukkah,en,0.375571072101593
1256023645824126977,NTRBdayFestBegins,en,0.8919957280158997
1432377372028907525,BringingDeFiTogether,en,0.379255473613739
1419414433890177027,AnimalKingdom,en,0.29302850365638733
1273582665300672515,WhatILearnedToday,en,0.8754631280899048
914802950681239552,App,en,0.7935805916786194
1293170639977754624,transfers,en,0.8843874335289001
1339704832861605889,EricaXLegendInAbia,en,0.1409761756658554
1247967447963119616,Slots,en,0.3302827775478363
918807312617394178,tool,en,0.2605683505535126
831179100307943424,DTBYFullTrailerOn24Oras,en,0.22238434851169586
1055150655466172416,links,en,0.9883309602737427
1126048857928892416,lfc,en,0.307311087846756
1108106604254130176,PrettyLittleLiars,en,0.25956040620803833
856036218374672384,BreastCancer,en,0.7222238779067993
1510879731528441859,MondayMotivation,en,0.690785825252533
959448680557416449,SouthernCameroons,en,0.4777248799800873
1000483436409294848,OpenRP,en,0.36328667402267456
962678696233652225,SeductiveSunday,en,0.5887081623077393
1514251227604811786,MoonKnight,en,0.38664042949676514
1281185497709068289,KeerthySuresh,en,0.5718104839324951
994398345522241538,TrumpTrain,en,0.5188487768173218
954299695907688448,Inclusion,en,0.41837289929389954
1287729677008740353,feetfetish,en,0.3559705913066864
